53.849816;27.436729
53.867736;27.423339
53.894854;27.409778
53.904361;27.407032
53.930546;27.420936
53.963684;27.464538
53.967925;27.495266
53.971459;27.588478
53.954897;27.640663
53.940955;27.673450
53.897180;27.690616
53.876845;27.696281
53.839182;27.660060
53.833611;27.643409
53.832800;27.554832
53.842423;27.469345
53.849816;27.436729
